V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,classLabel
5.1171875,4.6577699,99.403323,5.6677998,94.707759,2.5585938,5.5303516,75.007073,1009.6996,0.019989014,85.545389,19026678,9323999.6,1730,1
5.4921875,4.5782713,99.538449,5.3996699,101.39666,2.7460938,5.802804,89.25788,1576.1623,0.021453857,108.31946,24458099,12903516,1740,1
3.796875,3.5391163,105.40886,4.2198371,100.85386,1.8984375,4.5215646,58.47597,557.06148,0.014831543,76.454243,17751327,7908805,1690,1
0.8046875,1.1367767,111.59794,0.91305061,105.30104,0.40234375,1.3884094,114.58802,3412.9306,0.003143311,95.791051,26041444,17522897,2840,0
0.421875,0.69428913,96.601307,0.67428695,107.53442,0.2109375,0.56917338,89.607643,1372.0971,0.001647949,77.388105,24946928,19391922,3000,0
5.375,5.5938662,92.608071,3.2790851,94.068845,2.6875,4.9795661,57.992121,618.27321,0.020996094,55.253148,23552285,8953367.6,1690,1
3.21875,3.3624548,101.08167,1.7419493,102.32836,1.609375,3.6669897,53.729906,573.02678,0.012573242,49.745798,21747413,8305250.1,1640,1
0.09375,0.31839905,93.294118,0.35137175,115.76471,0.046875,0.22955626,46.988233,401.98878,0.000366211,50.781097,19140857,15219982,2680,0
2.671875,4.4156297,98.414861,3.5637819,67.81558,1.3359375,2.9098274,24.672828,181.97599,0.010437012,26.636646,10663255,5803933.6,1840,1
0.140625,0.41115116,101.09804,0.37647348,105.26471,0.0703125,0.27105006,83.958687,856.32483,0.000549316,93.725657,46566682,21773084,2930,0
0.4921875,0.94740502,102.4986,0.73826115,113.41176,0.24609375,0.52950622,72.059436,769.40918,0.001922607,75.458843,21459537,18049567,2770,0
4.7734375,4.7706696,92.279965,2.4909284,95.436275,2.3867188,6.4773254,63.276448,931.43738,0.01864624,60.76069,23400269,9132210.7,1670,1
4.640625,6.6519009,90.022579,7.6631693,70.424913,2.3203125,7.3141642,26.677863,393.12001,0.018127441,23.366074,12653226,5542472.2,1880,1
1.859375,2.0686424,107.70934,1.6018375,103.94431,0.9296875,1.6242457,51.059076,447.33228,0.007263184,50.549323,16353373,13420129,2860,0
1.875,2.0620302,108.97059,2.0763005,103.63692,0.9375,2.1792245,96.10911,1681.5509,0.007324219,99.377886,30560019,25066353,2810,0
5.1875,5.9217336,86.853296,3.1672537,90.966578,2.59375,5.0564461,55.12421,601.34415,0.020263672,51.481265,23133481,8691567.7,1710,1
0.234375,0.49381011,108.65882,0.41790335,102.39009,0.1171875,0.41767036,122.09469,2453.5153,0.000915527,102.06113,16424700,16225784,2970,0
5.40625,4.9619616,97.203672,5.7328141,99.632941,2.703125,6.8133196,84.823793,1312.9724,0.021118164,107.55799,23698226,11680781,1740,1
8.96875,8.6114166,88.895675,7.7321677,84.326136,4.484375,10.806305,65.714202,938.3255,0.03503418,66.500802,18330391,9304775.7,1820,1
0.28125,0.57421634,115.05882,0.43633845,97.857585,0.140625,0.51234754,86.97851,1123.9663,0.001098633,89.78736,36989594,17891951,3000,0
0.203125,0.40390564,116.1448,0.34070547,118.08997,0.1015625,0.42175811,121.00774,2441.7028,0.000793457,104.52055,26817199,18363036,2910,0
3.3515625,5.1168855,95.081859,6.941828,73.257353,1.6757813,2.8902065,25.653191,164.70259,0.013092041,28.007857,10735745,5772778.3,1810,1
3.5859375,5.4129145,98.491349,5.7681586,70.645858,1.7929688,4.0215241,29.998016,268.49902,0.014007568,29.27993,10842780,5841648.4,1830,1
2.4609375,5.896619,63.278431,2.0469243,55.442604,1.2304688,2.7620697,35.2389,317.68079,0.009613037,34.70146,9487382.2,6585702.4,2190,1
0.7265625,1.4347479,86.982922,1.7422494,61.372549,0.36328125,0.88387481,15.359661,78.112568,0.002838135,16.342207,7785243,4677193.5,2220,1
0.125,0.3549426,123.17647,0.39153192,102.58824,0.0625,0.24253563,79.027913,1147.5213,0.000488281,72.405137,25246780,23082249,2910,0
1.953125,3.4295138,92.662588,1.0624855,67.379679,0.9765625,2.3109792,25.304724,213.69177,0.007629395,26.617239,10942633,5850465.2,1910,1
0.09375,0.31839905,87.647059,0.3549426,134.47059,0.046875,0.2615002,107.98302,1902.2674,0.000366211,75.115853,22197554,17130620,2950,0
2.8828125,4.6459212,90.448589,4.6005552,70.246393,1.4414063,2.6635676,23.619688,148.95117,0.011260986,25.627185,10417013,5675372,1910,1
1.796875,4.0007074,66.06445,1.9839414,57.670588,0.8984375,1.7859576,33.463534,278.60896,0.007019043,33.841089,9187156.3,6104415.9,2160,1
0.71875,1.7294918,80.409207,0.9781068,61.694118,0.359375,0.82826892,12.691829,58.049187,0.002807617,14.050853,7402879,4423775.5,2270,1
0.0859375,0.281373,115.37968,0.34643502,103.71765,0.04296875,0.26954823,120.0062,2042.6687,0.000335693,86.036311,19155582,15642348,3000,0
0.1171875,0.32290741,112.28235,0.26942268,97.270588,0.05859375,0.23532284,51.108479,491.01764,0.000457764,56.958221,14023091,13150387,2890,0
3.1875,5.0317887,97.152249,6.3034281,70.646915,1.59375,3.4252522,24.521644,173.97165,0.012451172,27.548635,10850551,5823275.6,1820,1
5.1953125,8.2261907,96.137992,7.0928139,74.473091,2.5976563,4.9259452,19.160441,117.20245,0.020294189,18.395337,12491362,5605384,1820,1
0.3125,0.67287139,104.47059,0.6709946,102.99608,0.15625,0.52300039,115.36501,2790.7487,0.001220703,88.13303,13879071,13329686,2870,0
1.703125,3.1755944,94.251484,1.1560139,66.352941,0.8515625,1.742614,22.231543,149.34451,0.006652832,25.230136,10967831,5900212.9,1890,1
6.3046875,6.6374725,87.321233,4.0956739,88.778388,3.1523438,7.2173697,64.314645,841.11549,0.024627686,64.716561,26529896,9825796.7,1750,1
2.0078125,2.0677352,111.66125,0.8594298,108.48082,1.0039063,1.6954334,70.106339,806.12334,0.007843018,65.088105,25264832,15008694,2850,0
0.515625,1.156865,80.59893,1.4396488,60.287582,0.2578125,0.66563953,14.068525,64.617364,0.00201416,17.437699,7677294.2,4576237,2290,1
3.2890625,3.3746446,103.49811,3.1720668,99.241576,1.6445313,3.4337725,38.068876,353.26647,0.0128479,39.739158,13906811,4998229.1,1640,1
0.7734375,1.2625112,97.682709,1.0247611,98.533441,0.38671875,0.91333228,76.926739,1051.809,0.00302124,87.645744,28030241,22642003,2870,0
0.140625,0.39153192,104.78431,0.56465576,103.1016,0.0703125,0.3114443,61.41258372,926.2525668,0.000549316,130.0153,44879035,31938981,2830,0
4.0390625,5.5406903,92.837866,6.9017286,79.099919,2.0195313,3.738985,30.513878,233.25185,0.015777588,30.925221,11297248,6078791.5,1810,1
8.46875,9.3353426,83.740829,7.9489289,81.159181,4.234375,8.0921016,59.201725,698.84723,0.033081055,61.093123,17154734,9735519.1,1860,1
9.234375,8.7209444,87.831592,8.2310239,84.463525,4.6171875,9.7880448,81.371527,1298.5909,0.036071777,95.625144,20827403,13824760,1870,1
4.1875,5.9601696,99.050044,7.3365221,75.992723,2.09375,3.9376264,27.552802,209.08195,0.016357422,27.890134,10998266,5958677.9,1790,1
0.125,0.3968379,111.88235,0.35554868,84.320856,0.0625,0.28697202,87.523858,1439.0756,0.000488281,73.491386,12440145,6801357.6,2970,0
3.28125,5.2705354,85.068908,6.5756079,69.004723,1.640625,3.3354528,18.123578,108.41862,0.012817383,17.24506,11826303,5340963.3,1850,1
3.9609375,3.5702232,101.76401,4.5782713,99.372215,1.9804688,3.9391959,65.920179,728.518,0.015472412,81.007372,18952181,8467119.8,1690,1
5.6484375,5.2174599,108.5731,3.9592458,99.753568,2.8242188,6.4883273,72.963867,1193.6546,0.022064209,79.130408,23171030,19775552,2730,0
1.078125,1.3257556,108.14322,0.8021563,104.63193,0.5390625,1.0433907,89.969973,1358.3645,0.004211426,80.034205,28774175,28559019,2880,0
0.21875,0.46849567,113.94958,0.57507274,92.735294,0.109375,0.37014835,73.257275,754.63111,0.000854492,66.119424,25838238,18298870,2930,0
1.1640625,2.7800678,60.772207,1.5930575,56.811894,0.58203125,1.529164,19.931716,159.45211,0.004547119,19.885496,7678369.6,5482179.9,2710,1
0.125,0.37647348,122.20588,0.29262591,96.470588,0.0625,0.31311215,105.80856,2004.1678,0.000488281,89.339088,14136001,8308180.4,2750,0
0.1328125,0.40413403,88.193772,0.43669076,125.00535,0.06640625,0.24947862,92.931262,1151.9265,0.000518799,85.074469,29937671,22328625,2950,0
5.453125,4.8971458,107.68043,4.1809467,95.960152,2.7265625,5.4739524,60.320182,719.45098,0.02130127,68.027526,19816589,17000304,2970,0
4.171875,5.1819028,92.0846,7.0937896,74.825695,2.0859375,3.9606443,36.937202,330.10358,0.016296387,35.055376,11514073,5932501.6,1800,1
0.125,0.37647348,107.55882,0.32262152,115.90588,0.0625,0.27296484,172.32714,3346.2724,0.000488281,162.76941,64645439,53774514,2920,0
0.0546875,0.22826265,118.58824,0.3630816,125.06574,0.02734375,0.16340247,69.824638,761.3968,0.000213623,57.841933,16970080,13583403,2850,0
0.109375,0.3133355,115.76471,0.33266625,90.994652,0.0546875,0.28856898,167.53487,3838.7806,0.000427246,137.41435,17377802,16123169,2900,0
3.015625,2.9429868,108.54496,2.7473927,106.12951,1.5078125,2.6524013,104.83653,1574.2998,0.011779785,104.2339,36746932,30183276,2900,0
1.203125,2.8210664,67.297173,1.694639,57.647059,0.6015625,1.3653404,16.683461,91.850033,0.004699707,17.264068,7716316.9,5502424.8,2700,1
3.4375,3.9199671,95.512299,4.1588698,93.215609,1.71875,3.280214,37.267614,334.29481,0.013427734,38.161996,14111518,4791903.5,1660,1
0.1484375,0.37834792,109.59752,0.43633845,114.27864,0.07421875,0.34064439,147.54422,3553.2944,0.000579834,109.92218,27862495,13995915,3000,0
5.109375,8.1908672,96.505127,6.5614477,75.602311,2.5546875,4.5629516,21.052029,134.13365,0.019958496,20.356538,12884083,5707014.9,1810,1
0.5,1.0648278,83.051471,0.3968379,65.735294,0.25,0.81167945,18.121719,137.4212,0.001953125,19.720621,7750343.6,4491991.1,2290,1
5.8359375,5.2373242,110.50886,4.3669921,102.22105,2.9179688,5.5699746,79.636311,1141.116,0.022796631,87.786233,26530808,21821183,2930,0
7.9765625,7.5747871,90.528548,7.3834739,86.77201,3.9882813,8.324065,76.549297,1109.8104,0.031158447,96.689993,21661287,14154494,1830,1
1.421875,2.0528811,103.46218,1.7454771,83.610353,0.7109375,1.495889,23.10588,152.42808,0.005554199,25.645588,9946783.5,5064627.9,1770,1
3.703125,3.5010895,110.60908,2.9194295,103.80249,1.8515625,3.5304609,88.710659,1380.485,0.014465332,94.711425,27210543,22416674,2790,0
0.5859375,1.450101,80.545882,0.97002313,59.541176,0.29296875,0.86552114,11.144294,50.023087,0.002288818,13.973102,7414158.2,4532925.3,2260,1
3.4453125,3.2380819,109.70148,3.1141248,107.29722,1.7226563,3.0661393,125.86499,2222.6421,0.013458252,124.86744,41640000,33199736,2750,0
4.3671875,4.9863927,91.547511,2.4482714,98.026481,2.1835938,4.1550211,45.221803,446.39122,0.017059326,43.2125,21056379,7904515.1,1680,1
0.203125,0.49181289,112.99548,0.32819822,111.63801,0.1015625,0.36169197,120.07969,2262.2822,0.000793457,104.87191,21026228,17198334,2990,0
0.75,0.99605521,108.25,1.0029177,107.74728,0.375,1.1375929,57.331872,923.511,0.002929688,52.605171,13569316,12477659,2830,0
8.9140625,7.9803177,94.547404,6.5242582,92.06639,4.4570313,7.9831998,60.990632,748.35187,0.034820557,65.120477,18488641,8217464.8,1750,1
5.4609375,9.1805189,96.771522,6.6849814,74.871972,2.7304688,5.190641,19.939004,122.55254,0.021331787,19.159106,12466063,5594841.4,1820,1
2.109375,3.6267475,91.388235,4.069161,70.849105,1.0546875,2.0950309,21.279318,126.90994,0.008239746,22.622803,10043929,5441200.6,1890,1
4.578125,7.7099071,96.08432,6.2357663,72.064,2.2890625,4.0635199,18.973266,108.30094,0.017883301,18.205985,12473439,5520748.5,1850,1
5.0625,8.6057571,98.575163,5.8675873,75.24507,2.53125,4.4004233,19.476064,112.56253,0.019775391,18.626907,12519694,5643205.9,1830,1
0.5546875,1.0102513,88.921292,1.0810817,116.8057,0.27734375,0.64870487,45.335634,386.4727,0.002166748,51.425947,19747805,16408998,2830,0
2.6484375,4.9938385,81.803227,5.2226038,67.00692,1.3242188,3.1374336,17.17189,112.84359,0.010345459,15.842064,11001866,5185820.4,1910,1
3.2265625,3.160322,93.330295,4.3160041,91.321893,1.6132813,3.5649244,57.84184,574.46799,0.01260376,75.361565,16887908,7368571.3,1840,1
3.421875,3.5662667,89.759871,5.0161587,93.50752,1.7109375,3.7314821,57.090766,559.8329,0.013366699,79.929495,17540761,7682547.9,1840,1
4.828125,4.6805165,96.749286,2.7568365,97.548663,2.4140625,5.2811575,62.116757,760.14141,0.018859863,58.524516,24551680,9408585.9,1670,1
0.7265625,2.3061535,86.588235,0.380294,71.686275,0.36328125,0.98461666,11.288339,48.896027,0.002838135,11.19346,10168568,4572419.4,2020,1
0.328125,0.66533249,115.76471,0.19450497,138.91765,0.1640625,0.48145765,38.171869,369.24308,0.001281738,37.437542,13791407,5981586.3,2970,0
1.9453125,4.6942897,64.612332,2.066664,56.456328,0.97265625,2.0164117,34.5623,298.4773,0.007598877,33.784141,9525292.9,5994570.2,2140,1
3.59375,3.4650959,101.83427,4.0806266,104.7134,1.796875,4.2312736,66.177568,827.49033,0.014038086,81.801737,18566599,8207662.3,1700,1
0.421875,0.78979091,115.42484,0.60651807,116.47059,0.2109375,0.75305749,125.62229,3189.0494,0.001647949,99.740554,30288487,29977620,2950,0
0.9375,2.9073624,54.176471,0.95413393,62.464396,0.46875,1.1197864,14.790292,74.716552,0.003662109,16.559393,8057309.9,5026088.3,2660,1
4.6484375,7.6791874,95.338013,5.8449243,72.899113,2.3242188,4.3880809,17.380173,97.920366,0.018157959,16.253061,12129239,5297893.4,1850,1
9.1953125,9.8012201,84.053376,7.7652409,83.812845,4.5976563,9.8652805,66.065616,890.3698,0.035919189,68.148427,18422911,10745937,1840,1
4.1953125,7.2753046,98.89977,4.3699211,75.359575,2.0976563,3.9992934,15.920542,84.492485,0.016387939,14.978941,11387459,5104879.9,1830,1
0.109375,0.33753098,111.93277,0.28571209,90.666667,0.0546875,0.22781464,68.474186,680.38152,0.000427246,65.768529,41863449,30326097,2930,0
1.1484375,3.7774504,96.23043207,1.1970837,60.358371,0.57421875,1.4853399,20.224113,137.94317,0.004486084,20.615643,8197263.3,5501996.9,2650,1
0.40625,0.66920449,115.9819,0.5360411,113.83957,0.203125,0.59881419,75.310123,1198.6014,0.001586914,60.725261,10819775,7984405.1,2730,0
0.078125,0.26942268,104.47059,0.31839905,108.58824,0.0390625,0.19412322,27.246337,199.54811,0.000305176,34.462661,17290732,13159137,2930,0
2.3984375,4.0144225,98.175129,4.1030569,68.773109,1.1992188,2.2741858,22.387187,141.23994,0.009368897,24.371975,10674743,5751841.2,1820,1
0.1015625,0.30325904,109.90045,0.26942268,117.88235,0.05078125,0.21998078,53.537648,489.94821,0.000396729,50.317995,23957160,19698350,2810,0
0.1875,0.49802761,106.05882,0.32290741,108.42353,0.09375,0.32988412,80.015369,884.72184,0.000732422,77.653459,18878475,14759186,2690,0
0.1640625,0.48240447,85.647059,0.46533368,117.94118,0.08203125,0.32706265,39.276735,316.07133,0.000640869,61.130892,15326973,13109191,2970,0
0.6640625,1.0742318,113.12388,0.69993672,98.084034,0.33203125,0.98772336,135.34004,3806.6882,0.002593994,115.61585,49102953,32512794,2890,0
0.265625,0.59505012,88.733564,0.5360411,119.52941,0.1328125,0.38340259,45.775314,376.25044,0.001037598,46.536352,20121609,15385433,2900,0
5.5234375,7.3419996,93.070638,7.7184556,79.722713,2.7617188,6.1683776,44.215297,488.36977,0.021575928,40.314667,12575747,6941653,1830,1
4.1640625,3.9039196,107.81591,2.6612259,107.38716,2.0820313,4.1592219,67.612308,810.72644,0.016265869,62.757807,25712546,9733247.1,1620,1
4.34375,4.0322275,98.437579,5.0521335,100.27824,2.171875,4.978557,63.146148,731.34386,0.016967773,83.516754,18473181,8656086.9,1710,1
1.8671875,2.615433,100.90278,2.2027938,85.367896,0.93359375,2.0135532,26.659275,223.06534,0.007293701,29.070103,10087391,5069922.5,1770,1
0.1875,0.51359471,87.058824,0.51209534,116.02614,0.09375,0.30518397,59.605392,855.92031,0.000732422,45.62724,15742017,12094567,2830,0
4.7421875,8.0834682,96.567497,6.0393181,75.228576,2.3710938,4.3339725,17.197525,94.467734,0.01852417,16.433512,11975763,5367842.3,1840,1
0.09375,0.31839905,116.94118,0.30808895,120.64171,0.046875,0.21178513,81.703003,1021.8295,0.000366211,73.589076,21503147,16825533,2840,0
0.53125,0.85975184,114.78893,0.88704449,107.06234,0.265625,0.96189662,132.09244,3763.4687,0.002075195,101.29474,37648893,24987016,2940,0
6.578125,7.1964661,81.087607,9.9948283,84.268536,3.2890625,9.2830458,57.623476,718.54821,0.025695801,63.522623,18379337,9679437.6,1830,1
4.7265625,6.1307471,82.335051,5.1555945,81.051429,2.3632813,4.4630135,46.198057,445.37168,0.018463135,45.200423,14455184,6518159.9,1850,1
4.765625,7.8654876,99.976085,5.7940318,74.231628,2.3828125,4.4052039,17.710577,97.492335,0.018615723,17.157955,12098247,5446702.5,1810,1
3.167038699,5.825251906,61.226486,4.84391494,61.531692,1.583519362,3.95916802,61.41258372,926.2525668,0.012371245,60.71126124,43870389.65,21925492.42,2840,0
0.296875,0.60651807,107.66563,0.43669076,112.29947,0.1484375,0.64582938,180.57973,926.2525668,0.001159668,147.43262,43793949,31835080,2990,0
2.078125,2.0643558,110.68554,1.1966982,109.32068,1.0390625,1.989787,77.672925,1072.9592,0.008117676,72.722113,27556394,19583736,2870,0
3.9140625,5.6359746,97.659739,7.0308656,76.655709,1.9570313,3.4507898,27.990105,191.43748,0.015289307,29.430157,11264300,6140136.6,1800,1
0.109375,0.36010442,120.90756,0.31839905,98.470588,0.0546875,0.25997266,103.5463,1476.3458,0.000427246,89.578322,16959866,15591814,2910,0
2.5703125,4.393416,93.206508,4.7523241,72.569335,1.2851563,3.0046915,26.417357,225.45819,0.010040283,26.603241,10079612,5471548.9,1840,1
8.3828125,7.867126,92.247574,6.6331754,90.531765,4.1914063,9.4158025,64.096634,940.19352,0.032745361,65.863425,18583237,8968064.6,1790,1
0.1953125,0.45348335,101.25176,0.42433076,123.06905,0.09765625,0.31033564,138.25377,2007.4326,0.000762939,133.17064,42558478,33547374,2970,0
4.7734375,4.5545078,109.46144,3.8585981,102.85835,2.3867188,5.1246099,84.905321,1389.6274,0.01864624,92.722297,27421648,22813615,2830,0
0.5546875,1.1350437,85.202983,1.4567248,62.672269,0.27734375,0.74966291,16.170906,85.342472,0.002166748,17.783962,7614326.8,4648486.8,2240,1
4,5.5201849,88.133272,6.1042252,71.27395,2,3.8040226,34.58712,301.19021,0.015625,33.730178,11273886,6095482.8,1840,1
0.3359375,0.70182376,90.812585,0.63988188,114.52941,0.16796875,0.4676908,55.397632,580.39667,0.001312256,51.319074,18939269,15302269,3000,0
9.4765625,8.9960314,86.286407,9.8144072,83.481634,4.7382813,10.00656,98.385332,1807.9981,0.037017822,111.12652,24125021,18248927,1930,1
4.921875,6.094543,84.129972,4.6389779,78.757401,2.4609375,5.4534067,48.294043,532.28961,0.019226074,48.507637,15144617,7515923.1,1860,1
4.609375,7.3989086,96.756132,6.102794,74.424552,2.3046875,4.3549541,17.55668,98.046707,0.018005371,16.655466,12251667,5394738.7,1840,1
0.75,1.5673841,81.573529,1.2293321,59.942141,0.375,0.99803729,17.332011,128.61597,0.002929688,18.072375,7677596.2,4587411.5,2270,1
0.578125,1.3078164,80.794913,1.2084634,61.411765,0.2890625,0.79855108,12.726157,62.893205,0.002258301,16.187245,7541787.9,4579691.4,2270,1
0.703125,1.7359532,82.556863,0.78854371,62.283737,0.3515625,1.1553106,24.647925,278.42038,0.002746582,23.489965,7607191.7,4749193.1,2290,1
4.6015625,5.7607685,87.423949,6.802743,74.617195,2.3007813,3.9416528,35.015892,279.4355,0.017974854,34.596882,11586001,6119975.1,1830,1
2.84375,5.786813,64.285714,3.4653711,62.137165,1.421875,2.8931545,39.402266,372.90203,0.011108398,37.806752,19596551,7751987.4,1950,1
8.578125,7.7597887,95.168113,5.4344191,99.369857,4.2890625,9.085349,63.829035,846.30639,0.033508301,74.265217,24212081,8458967.9,1650,1
4.9609375,4.4018649,115.92256,3.3123839,101.71782,2.4804688,4.275742,74.321323,974.59719,0.019378662,76.791551,22745639,19177714,2820,0
0.109375,0.33753098,123.32773,0.34223674,86.117647,0.0546875,0.24442309,32.466712,220.37811,0.000427246,40.905678,19926823,10503377,2960,0
2.109375,2.3417954,113.04052,1.9357291,102.2246,1.0546875,2.2009217,98.856998,1531.0188,0.008239746,112.30766,35810477,28253618,2850,0
0.984375,1.8989611,77.669468,1.0414337,60.435544,0.4921875,1.4416553,18.378442,171.54229,0.003845215,19.436934,7671116.9,4577554.8,2270,1
0.1328125,0.3630816,120.49827,0.34643502,114.25882,0.06640625,0.31852044,26.047023,192.9916,0.000518799,47.244117,14401043,11560561,2930,0
1.4921875,3.0039242,92.784724,0.54378875,70.722689,0.74609375,1.5472887,23.428636,161.93639,0.005828857,24.618801,10982695,5944845.4,1900,1
0.1015625,0.32819822,126.29864,0.37647348,115.85294,0.05078125,0.21998078,71.170559,818.2133,0.000396729,79.942246,24692658,19171818,2670,0
1.0078125,1.3832297,107.61149,0.65915531,105.66275,0.50390625,1.7241037,90.314513,2412.5925,0.003936768,79.472042,29717715,18806408,2940,0
4.46875,4.8747098,89.375566,2.7200295,93.698867,2.234375,4.7986671,54.385126,569.81938,0.017456055,51.70366,22490836,8577263.1,1680,1
1.96875,2.1145819,108.77871,1.2934382,98.613003,0.984375,2.7808431,96.648049,2423.7271,0.00769043,87.326033,38653152,27924754,2900,0
3.0859375,2.9961323,104.85302,4.0692517,101.50357,1.5429688,3.2014258,64.431466,649.83447,0.012054443,78.53764,18158497,7864161.3,1670,1
4.1015625,3.5623575,105.72639,4.1992029,103.50919,2.0507813,4.1132687,102.52485,1619.3227,0.016021729,105.03007,33595090,27458177,2730,0
2.5859375,2.5825805,110.3309,0.80257797,108.46036,1.2929688,3.4624186,79.241393,1649.2221,0.010101318,75.60063,26337266,16003751,2910,0
3.4140625,7.3693634,62.641001,3.3917091,63.317022,1.7070313,3.6926144,45.571785,469.08757,0.013336182,42.222733,20253300,7741129,1980,1
0.1015625,0.37310875,112.72398,0.38415658,113.43945,0.05078125,0.21998078,74.488641,844.36044,0.000396729,56.452923,18212043,14143488,2960,0
1.0078125,2.1717444,75.633379,0.93856567,58.901961,0.50390625,1.2398547,15.153357,79.764147,0.003936768,16.028845,7685513.9,4866979.8,2310,1
6.4921875,5.2195817,107.88872,3.9836959,99.612597,3.2460938,6.4739284,96.375488,1548.5483,0.025360107,93.337465,37885640,14329803,1620,1
9.09375,8.01518,90.043663,7.9718377,93.358914,4.546875,9.2836431,133.6757,2647.9194,0.035522461,153.59977,37951005,27090234,1830,1
4.21875,5.1861984,90.873203,7.6038091,74.666667,2.109375,4.0453011,35.762611,310.4246,0.016479492,34.589442,11439330,5959697.5,1810,1
4.859375,4.4839774,98.853036,5.0602424,98.031024,2.4296875,4.9478593,70.366461,872.60217,0.018981934,87.991878,20096479,9695405.4,1700,1
4.4609375,6.3144658,95.503039,6.5732126,76.780094,2.2304688,4.0358211,24.938251,158.13977,0.017425537,25.322527,11142596,6096826.2,1810,1
3.2734375,3.4928833,96.134775,3.0629871,104.64706,1.6367188,4.4126444,32.94386,392.22166,0.012786865,42.742275,14569808,5100028.2,1650,1
6.9453125,7.2299776,87.912129,6.6210711,84.907308,3.4726563,7.5697563,54.849479,634.61103,0.027130127,56.575721,16734665,7392767.2,1790,1
4.328125,5.9222115,75.126779,6.6526545,79.091056,2.1640625,6.2154486,41.640425,538.81322,0.016906738,47.139356,14573809,7218370.8,1890,1
6.125,7.4283984,83.081633,4.4787337,87.479368,3.0625,6.291295,61.219515,706.87492,0.023925781,58.744927,25483807,9401027.8,1760,1
2.921875,5.1030474,97.000315,3.9698591,66.741961,1.4609375,2.9088165,29.378964,244.20157,0.011413574,30.280818,10718440,5777239.6,1860,1
5.6875,6.3379248,86.468649,3.7311205,87.996732,2.84375,6.1852925,66.447766,910.44398,0.022216797,62.041794,25731652,9664024.2,1740,1
0.65625,1.6763172,81.563025,0.84411901,63.828877,0.328125,0.94648472,14.031272,79.469989,0.002563477,16.476114,7161505.6,4364075.1,2250,1
0.3203125,0.57416278,93.555237,0.55326518,116.11765,0.16015625,0.45345555,76.927597,1209.947,0.001251221,67.209229,21842313,18356024,2930,0
3.3046875,6.6835779,62.982061,3.3392408,63.889992,1.6523438,3.3077797,38.725497,382.78003,0.012908936,36.493943,19526573,7325102.9,1940,1
0.171875,0.41827119,111.97861,0.281373,110.63102,0.0859375,0.31998392,148.1032,3146.7109,0.000671387,126.69095,31353948,26031964,2980,0
0.1015625,0.32819822,106.31674,0.45436423,111.27273,0.05078125,0.23713853,68.205484,754.45617,0.000396729,56.020735,17595235,13537363,2750,0
3.7421875,4.5975791,96.253469,4.1903526,70.180672,1.8710938,4.5195636,46.222768,570.43196,0.01461792,45.270939,12388181,6257752.1,1790,1
0.078125,0.26942268,103.48235,0.36846337,104.28235,0.0390625,0.21337048,65.794129,771.54906,0.000305176,46.204655,19446329,14827953,2900,0
3.167038699,5.825251906,77.97226,4.84391494,83.977926,1.583519362,3.95916802,61.41258372,926.2525668,0.012371245,60.71126124,43870389.65,21925492.42,1850,1
8.9140625,8.3109143,90.497706,6.5280851,89.768551,4.4570313,9.3614829,63.414382,806.259,0.034820557,67.877849,18947233,9510517.4,1800,1
3.1875,2.9954033,104.78201,2.8591333,100.65917,1.59375,2.8087748,45.159241,409.56764,0.012451172,51.234422,16049131,5623770,1620,1
6.4296875,5.829174,94.209134,7.0377043,88.543835,3.2148438,6.7438232,75.15355,1069.317,0.025115967,85.848467,19489750,11038586,1780,1
6.3046875,6.9673689,84.438224,7.5127189,83.929412,3.1523438,7.1485796,76.417203,1142.8182,0.024627686,87.344821,18584174,9986492.5,1910,1
1.4609375,1.6738016,111.7257,1.7262876,107.96034,0.73046875,1.9647904,85.79069,1589.8616,0.005706787,70.383044,23501748,18212750,2970,0
6.1171875,5.4867358,106.75501,4.6712744,98.947765,3.0585938,7.0115091,77.413327,1196.5215,0.023895264,81.273486,23017899,19765548,2820,0
2.171875,2.2834887,110.5493,2.7151401,104.79923,1.0859375,2.0312359,75.786998,922.85336,0.008483887,76.19208,26489609,21207488,2780,0
0.671875,1.3227826,82.703146,0.7152377,64.282353,0.3359375,0.87022507,14.715364,81.12363,0.002624512,16.72581,7614436.9,4616295,2270,1
4.7421875,7.6129253,95.025487,6.3114255,73.167207,2.3710938,4.5199974,16.80551,91.930778,0.01852417,16.130102,12250568,5343012.1,1850,1
2.9296875,3.1226468,102.80659,2.9489484,94.031483,1.4648438,3.1806299,39.538386,378.10892,0.011444092,41.009351,14474232,4918560.5,1640,1
6.09375,5.3894582,96.077828,6.8373927,94.027062,3.046875,7.1858896,66.574528,677.52692,0.023803711,87.762502,19871777,9798705.7,1780,1
4.1328125,5.6392481,96.512399,7.4645117,78.173837,2.0664063,3.8357815,28.998068,213.7921,0.016143799,29.26941,11180506,6076921.8,1800,1
0.109375,0.33753098,92.168067,0.4054258,115.05882,0.0546875,0.24442309,148.86646,2927.2517,0.000427246,111.23962,29407676,22433668,2900,0
1.625,1.660092,111.19683,1.3247112,101.17959,0.8125,1.410048,93.603084,1337.7742,0.006347656,87.194276,36353844,22274710,2900,0
0.671875,1.4586661,83.819425,1.0326546,61.310924,0.3359375,0.88806769,12.524149,57.297845,0.002624512,14.894873,7497884.2,4460463.7,2240,1
