278,1.2044
279,1.1602
280,1.1607
281,1.1624
282,1.1624
283,1.1624
284,1.2045
285,1.2038
286,1.2044
287,1.2064
288,1.2083
289,1.2106
290,1.2119
291,1.2127
292,1.2134
293,1.2139
294,1.2144
295,1.1741
296,1.1736
297,1.1732
298,1.1715
299,1.1681
300,1.205
301,1.2017
302,1.1999
303,1.2002
304,1.1997
305,1.1992
306,1.1987
307,1.1964
308,1.1955
309,1.1964
310,1.1975
311,1.2005
312,1.2059
313,1.2077
314,1.2092
315,1.2103
316,1.2097
317,1.2083
318,1.2086
319,1.2077
320,1.2068
321,1.2062
322,1.2044
323,1.2033
324,1.2031
325,1.2018
326,1.2005
327,1.1985
328,1.1974
329,1.1984
330,1.1988
331,1.1992
332,1.2001
333,1.1991
334,1.1992
335,1.2011
336,1.2033
337,1.2052
338,1.2074
339,1.208
340,1.2085
341,1.209
342,1.2093
343,1.2096
344,1.2099
345,1.1705
346,1.1704
347,1.1688
348,1.1668
349,1.1643
350,1.201
351,1.2002
352,1.2008
353,1.2
354,1.1996
355,1.1588
356,1.157
357,1.1572
358,1.1585
359,1.1184
360,1.1665
361,1.1695
362,1.1731
363,1.1383
364,1.1812
365,1.1743
366,1.1706
367,1.1639
368,1.199
369,1.1986
370,1.1963
371,1.1948
372,1.1932
373,1.1896
374,1.1872
375,1.1867
376,1.1851
377,1.1837
378,1.1379
379,1.1327
380,1.1294
381,1.1274
382,1.126
383,1.1694
384,1.1707
385,1.1722
386,1.1742
387,1.1761
388,1.1769
389,1.1773
390,1.1775
391,1.1775
392,1.1771
393,1.1765
394,1.176
395,1.1757
396,1.1754
397,1.1752
398,1.1749
399,1.1325
400,1.1328
401,1.1332
402,1.1331
403,1.1328
404,1.1745
405,1.1743
406,1.1743
407,1.1744
408,1.1744
409,1.1743
410,1.1758
411,1.1759
412,1.1761
413,1.1761
414,1.1327
415,1.1304
416,1.1289
417,1.1275
418,1.1259
419,1.167
420,1.121
421,1.1188
422,1.1173
423,1.1159
424,1.115
425,1.1578
426,1.1564
427,1.1551
428,1.1543
429,1.1537
430,1.1532
431,1.1529
432,1.1524
433,1.1518
434,1.1512
435,1.1507
436,1.15
437,1.1499
438,1.1523
439,1.154
440,1.1544
441,1.1546
442,1.1539
443,1.1508
444,1.1487
445,1.1481
446,1.1472
447,1.1466
448,1.1456
449,1.1447
450,1.1446
451,1.1443
452,1.1434
453,1.142
454,1.1402
455,1.138
456,1.1369
457,1.1363
458,1.1357
459,1.1353
460,1.1378
461,1.1403
462,1.143
463,1.1459
464,1.1487
465,1.1485
466,1.148
467,1.1469
468,1.1455
469,1.1448
470,1.1438
471,1.1432
472,1.1431
473,1.1433
474,1.1423
475,1.1408
476,1.1388
477,1.1368
478,1.103
479,1.1029
480,1.1043
481,1.1054
482,1.1065
483,1.1395
484,1.14
485,1.1394
486,1.1387
487,1.1377
488,1.1368
489,1.1352
490,1.1341
491,1.0898
492,1.0891
493,1.088
494,1.087
495,1.0851
496,1.1274
497,1.1265
498,1.1256
499,1.1248
500,1.1241
501,1.1228
502,1.1225
503,1.1226
504,1.1223
505,1.1218
506,1.1213
507,1.12
508,1.1184
509,1.1174
510,1.1167
511,1.116
512,1.1152
513,1.1144
514,1.1141
515,1.1141
516,1.1137
517,1.1135
518,1.1134
519,1.1135
520,1.1141
521,1.1148
522,1.115
523,1.1149
524,1.1141
525,1.1131
526,1.1122
527,1.1113
528,1.1109
529,1.1127
530,1.1146
531,1.117
532,1.1196
533,1.1219
534,1.122
535,1.1213
536,1.1196
537,1.1179
538,1.1162
539,1.1144
540,1.1124
541,1.1116
542,1.1106
543,1.1098
544,1.109
545,1.1082
546,1.1079
547,1.108
548,1.108
549,1.1082
550,1.1086
551,1.1089
552,1.1092
553,1.1093
554,1.1091
555,1.1081
556,1.1065
557,1.1053
558,1.1042
559,1.103
560,1.0569
561,1.0557
562,1.0541
563,1.0533
564,1.0535
565,1.099
566,1.0995
567,1.0998
568,1.0997
569,1.0999
570,1.1003
571,1.1005
572,1.1007
573,1.1008
574,1.1001
575,1.1002
576,1.1008
577,1.1007
578,1.1003
579,1.1018
580,1.103
581,1.104
582,1.1052
583,1.1066
584,1.1064
585,1.1055
586,1.1039
587,1.1023
588,1.0545
589,1.0523
590,1.0513
591,1.0513
592,1.0516
593,1.0981
594,1.098
595,1.0968
596,1.0964
597,1.0512
598,1.055
599,1.055
600,1.0545
601,1.0527
602,1.0953
603,1.0898
604,1.0888
605,1.0878
606,1.0869
607,1.0862
608,1.0852
609,1.0845
610,1.0846
611,1.0847
612,1.085
613,1.085
614,1.0852
615,1.0858
616,1.0859
617,1.0857
618,1.0847
619,1.0828
620,1.0809
621,1.0799
622,1.079
623,1.078
624,1.0771
625,1.0759
626,1.0755
627,1.0754
628,1.0758
629,1.076
630,1.0756
631,1.0739
632,1.0728
633,1.0716
634,1.0708
635,1.0701
636,1.0695
637,1.0683
638,1.0682
639,1.069
640,1.0695
641,1.0696
642,1.0696
643,1.0692
644,1.0684
645,1.0682
646,1.0685
647,1.0689
648,1.0708
649,1.0736
650,1.0752
651,1.0764
652,1.0774
653,1.077
654,1.0761
655,1.0761
656,1.0755
657,1.0745
658,1.0728
659,1.0718
660,1.0712
661,1.0717
662,1.0723
663,1.0732
664,1.0729
665,1.0732
666,1.0735
667,1.0734
668,1.0738
669,1.0733
670,1.0719
671,1.0712
672,1.0709
673,1.0698
674,1.0688
675,1.0671
676,1.0644
677,1.0163
678,1.0149
679,1.0142
680,1.0145
681,1.0144
682,1.0603
683,1.0601
684,1.0597
685,1.0593
686,1.0593
687,1.0583
688,1.0569
689,1.0565
690,1.0564
691,1.0563
692,1.0568
693,1.0567
694,1.0553
695,1.0546
696,1.0548
697,1.0548
698,1.057
699,1.0614
700,1.0647
701,1.067
702,1.0695
703,1.0717
704,1.072
705,1.0719
706,1.0722
707,1.072
708,1.0697
709,1.0676
710,1.0662
711,1.0643
712,1.0619
713,1.0602
714,1.0579
715,1.0564
716,1.0561
717,1.0564
718,1.0562
719,1.0561
720,1.055
721,1.0527
722,1.0512
723,1.0509
724,1.0495
725,1.0479
726,1.047
727,1.0452
728,1.0439
729,1.0441
730,1.0442
731,1.0435
732,1.0432
733,1.0428
734,1.0425
735,1.0424
736,1.0423
737,1.042
738,1.0407
739,1.0399
740,1.0397
741,1.0399
742,1.0398
743,1.0395
744,1.038
745,1.0372
746,1.0369
747,1.0368
748,1.0392
749,1.0439
750,1.0476
751,1.0507
752,1.0543
753,1.056
754,1.0565
755,1.0574
756,1.0583
757,1.0591
758,1.0591
759,1.0591
760,1.0584
761,1.0578
762,1.0568
763,1.0558
764,1.0534
765,1.0518
766,1.0509
767,1.0498
768,1.0485
769,1.0473
770,1.0456
771,1.0433
772,1.0416
773,1.0414
774,1.0421
775,1.042
776,1.0416
777,1.0416
778,1.0404
779,0.99281
780,0.99186
781,0.99173
782,0.99123
783,0.99128
784,1.0382
785,1.0389
786,1.039
787,1.0394
788,0.9932
789,0.9916
790,0.99127
791,0.99109
792,0.99087
793,1.0364
794,1.0364
795,1.0355
796,1.0349
797,1.0347
798,1.0363
799,1.0388
800,1.0409
801,1.0425
802,1.0441
803,1.0448
804,0.95913
805,0.95841
806,0.95854
807,0.95836
808,0.95788
809,1.0426
810,1.0429
811,1.0431
812,1.0436
813,1.0436
814,1.0437
815,1.043
816,1.0414
817,1.0398
818,1.0392
819,1.0381
820,1.0371
821,1.0359
822,1.0352
823,1.0343
824,0.98786
825,0.9868
826,0.98604
827,0.93821
828,0.93602
829,0.9806
830,0.97988
831,0.97922
832,1.0253
833,1.0259
834,1.0257
835,1.0259
836,1.0263
837,1.0267
838,1.0265
839,1.0266
840,1.027
841,1.0277
842,1.0273
843,1.0272
844,1.0274
845,1.0269
846,1.0255
847,1.0257
848,1.031
849,1.0325
850,1.0342
851,1.036
852,1.0368
853,1.0322
854,1.0296
855,1.028
856,1.0266
857,1.0247
858,1.0227
859,1.0219
860,1.0201
861,1.0183
862,0.97057
863,0.96838
864,0.96625
865,0.96446
866,0.96249
867,1.0071
868,1.0066
869,1.0056
870,1.0047
871,1.0038
872,1.0029
873,1.0021
874,1.0017
875,1.0012
876,1.0008
877,1.0001
878,1.0007
879,1.0018
880,1.0033
881,1.0047
882,1.0063
883,1.0065
884,1.0063
885,1.0063
886,1.0066
887,1.0071
888,1.0074
889,1.0074
890,1.0067
891,1.0055
892,1.0047
893,1.0043
894,1.0034
895,1.0023
896,1.0017
897,1.0007
898,1.0017
899,1.0046
900,1.0085
901,1.0119
902,1.0153
903,1.0169
904,1.0184
905,1.0188
906,1.0191
907,1.0192
908,1.0184
909,1.0175
910,1.0177
911,1.0175
912,1.0168
913,1.0166
914,1.0152
915,1.013
916,1.0126
917,1.013
918,1.0121
919,1.012
920,0.96599
921,0.96429
922,0.963
923,0.96281
924,0.96216
925,1.0075
926,1.0074
927,1.0066
928,1.0061
929,1.0056
930,1.0052
931,1.0049
932,1.0047
933,1.0044
934,1.0038
935,1.0032
936,1.0029
937,1.0036
938,1.004
939,1.0036
940,1.0036
941,1.003
942,1.0009
943,1.0007
944,1.0006
945,1
946,0.99952
947,0.99965
948,0.99866
949,0.99883
950,0.99909
951,0.99909
952,0.99926
953,0.99864
954,0.99791
955,0.99743
956,0.9962
957,0.99475
958,0.99306
959,0.99082
960,0.94316
961,0.94306
962,0.94304
963,0.94342
964,0.94431
965,0.99039
966,0.99003
967,0.98927
968,0.98852
969,0.98765
970,0.98672
971,0.98577
972,0.98524
973,0.98464
974,0.98409
975,0.98358
976,0.98293
977,0.98235
978,0.98357
979,0.9851
980,0.98636
981,0.98795
982,0.98887
983,0.98802
984,0.9877
985,0.98834
986,0.98845
987,0.98878
988,0.98886
989,0.98815
990,0.98727
991,0.98694
992,0.9873
993,0.98783
994,0.98833
995,0.98837
996,0.98806
997,0.98806
998,0.98805
999,0.98735
1000,0.98659
1001,0.98567
1002,0.98415
1003,0.98354
1004,0.98358
1005,0.98343
1006,0.9829
1007,0.98208
1008,0.9806
1009,0.97903
1010,0.97774
1011,0.97953
1012,0.98298
1013,0.98833
1014,0.99731
1015,1.0049
1016,1.0086
1017,1.0117
1018,1.012
1019,1.0098
1020,1.0124
1021,1.0153
1022,1.0141
1023,1.0125
1024,1.0098
1025,1.0047
1026,1.0042
1027,1.0057
1028,1.0054
1029,1.0046
1030,0.95583
1031,0.94919
1032,0.89865
1033,0.90182
1034,0.90709
1035,0.96021
1036,0.96866
1037,1.0231
1038,1.0275
1039,1.031
1040,1.034
1041,1.0368
1042,1.0391
1043,1.0412
1044,1.043
1045,1.0448
1046,1.0431
1047,1.0362
1048,1.0278
1049,1.0194
1050,0.84687
1051,0.84711
1052,0.84845
1053,0.85353
1054,0.85779
1055,1.0229
1056,1.0178
1057,0.99707
1058,0.99431
1059,0.99349
1060,0.99638
1061,1.0003
1062,1.0239
1063,1.0276
1064,1.03
1065,1.032
1066,1.0337
1067,1.0353
1068,1.0365
1069,1.0377
1070,1.0388
1071,1.0399
1072,1.0383
1073,1.0323
1074,1.0254
1075,1.0167
1076,1.0103
1077,1.0079
1078,1.007
1079,1.0056
1080,1.0055
1081,1.002
1082,0.99821
1083,0.9992
1084,0.99886
1085,0.99791
1086,0.99753
1087,0.99526
1088,0.99181
1089,0.99313
1090,0.99431
1091,0.99385
1092,0.99377
1093,0.99239
1094,0.98886
1095,0.98919
1096,0.99095
1097,0.99018
1098,0.99005
1099,0.98936
1100,0.98539
1101,0.98505
1102,0.9888
1103,0.9933
1104,0.99901
1105,1.0059
1106,0.96317
1107,0.96563
1108,0.96803
1109,0.96991
1110,0.97134
1111,1.0197
1112,1.0217
1113,1.0231
1114,1.0243
1115,1.0207
1116,0.8442
1117,0.84065
1118,0.83322
1119,0.82731
1120,0.82791
1121,0.99886
1122,0.99399
1123,0.99308
1124,0.99035
1125,0.98614
1126,0.9869
1127,0.98907
1128,0.98879
1129,0.98898
1130,0.98784
1131,0.98409
1132,0.98436
1133,0.98675
1134,0.9862
1135,0.98705
1136,0.98706
1137,0.98421
1138,0.98432
1139,0.98683
1140,0.98557
1141,0.98528
1142,0.98487
1143,0.98057
1144,0.97956
1145,0.93514
1146,0.93846
1147,0.94319
1148,0.94956
1149,0.95334
1150,1.0041
1151,1.0073
1152,1.0094
1153,1.011
1154,1.0122
1155,1.0133
1156,1.0142
1157,1.015
1158,1.0111
1159,1.0051
1160,0.9983
1161,0.99043
1162,0.9844
1163,0.98501
1164,0.98539
1165,0.98428
1166,0.98447
1167,0.98047
1168,0.97535
1169,0.97485
1170,0.97887
1171,0.98062
1172,0.98341
1173,0.98507
1174,0.98312
1175,0.97972
1176,0.98062
1177,0.98157
1178,0.98043
1179,0.98118
1180,0.97935
1181,0.97588
1182,0.97958
1183,0.98398
1184,0.98853
1185,0.99221
1186,0.99279
1187,0.98765
1188,0.9825
1189,0.97725
1190,0.97689
1191,0.97816
1192,0.97529
1193,0.9755
1194,0.92674
1195,0.92128
1196,0.92021
1197,0.92442
1198,0.92257
1199,0.96778
1200,0.9672
1201,0.96137
1202,0.95637
1203,0.95867
1204,0.95901
1205,0.95755
1206,0.9587
1207,0.95578
1208,0.95078
1209,0.95226
1210,0.9569
1211,0.96124
1212,0.9681
1213,0.97498
1214,0.97891
1215,0.98188
1216,0.98442
1217,0.98658
1218,0.98831
1219,0.99023
1220,0.99175
1221,0.99335
1222,0.99305
1223,0.98778
1224,0.98189
1225,0.97579
1226,0.96739
1227,0.96464
1228,0.9678
1229,0.96608
1230,0.9646
1231,0.96618
1232,0.96513
1233,0.96096
1234,0.96609
1235,0.97237
1236,0.97236
1237,0.97132
1238,0.97243
1239,0.96761
1240,0.96485
1241,0.96839
1242,0.9677
1243,0.96755
1244,0.96803
1245,0.96258
1246,0.9592
1247,0.96172
1248,0.96466
1249,0.96903
1250,0.97662
1251,0.98147
1252,0.9847
1253,0.98719
1254,0.98937
1255,0.99118
1256,0.99278
1257,0.99419
1258,0.99535
1259,0.99629
1260,0.99394
1261,0.98604
1262,0.97684
1263,0.96791
1264,0.95967
1265,0.95786
1266,0.9592
1267,0.95826
1268,0.95698
1269,0.95305
1270,0.94615
1271,0.94483
1272,0.94828
1273,0.94663
1274,0.94463
1275,0.94197
1276,0.93548
1277,0.93223
1278,0.93535
1279,0.93595
1280,0.93624
1281,0.93688
1282,0.93434
1283,0.93062
1284,0.93762
1285,0.94703
1286,0.95209
1287,0.95517
1288,0.95755
1289,0.95211
1290,0.94894
1291,0.95184
1292,0.95122
1293,0.95027
1294,0.95068
1295,0.94551
1296,0.94142
1297,0.93953
1298,0.94081
1299,0.94261
1300,0.94925
1301,0.95045
1302,0.90061
1303,0.89636
1304,0.89276
1305,0.88384
1306,0.88146
1307,0.93406
1308,0.93403
1309,0.93221
1310,0.93293
1311,0.92823
1312,0.92273
1313,0.92531
1314,0.92704
1315,0.92491
1316,0.92405
1317,0.92075
1318,0.91385
1319,0.91456
1320,0.92014
1321,0.92675
1322,0.93535
1323,0.94469
1324,0.94919
1325,0.95236
1326,0.95545
1327,0.95779
1328,0.96002
1329,0.96151
1330,0.96308
1331,0.96417
1332,0.96502
1333,0.95833
1334,0.95039
1335,0.94167
1336,0.93147
1337,0.92336
1338,0.92515
1339,0.92551
1340,0.92325
1341,0.92199
1342,0.91616
1343,0.90795
1344,0.90729
1345,0.90934
1346,0.90508
1347,0.90151
1348,0.89903
1349,0.89076
1350,0.88173
1351,0.89028
1352,0.90118
1353,0.9134
1354,0.92259
1355,0.93068
1356,0.92738
1357,0.92204
1358,0.91501
1359,0.91469
1360,0.86664
1361,0.86424
1362,0.86314
1363,0.80924
1364,0.80284
1365,0.8464
1366,0.84842
1367,0.8517
1368,0.90193
1369,0.902
1370,0.90135
1371,0.89558
1372,0.89237
1373,0.89608
1374,0.90085
1375,0.9072
1376,0.91557
1377,0.92112
1378,0.92603
1379,0.92983
1380,0.93313
1381,0.93611
1382,0.93881
1383,0.94004
1384,0.94133
1385,0.94251
1386,0.93853
1387,0.92863
1388,0.92615
1389,0.91825
1390,0.91106
1391,0.90479
1392,0.90136
1393,0.8903
1394,0.8835
1395,0.87437
1396,0.87293
1397,0.87457
1398,0.86884
1399,0.86239
1400,0.85556
1401,0.84279
1402,0.83333
1403,0.83533
1404,0.84061
1405,0.84873
1406,0.85994
1407,0.86816
1408,0.87312
1409,0.87667
1410,0.87938
1411,0.88137
1412,0.88265
1413,0.88354
1414,0.8846
1415,0.88566
1416,0.88667
1417,0.88323
1418,0.87384
1419,0.86411
1420,0.85611
1421,0.84441
1422,0.84154
1423,0.84626
1424,0.84649
1425,0.84249
1426,0.8419
1427,0.74814
1428,0.74341
1429,0.74239
1430,0.74729
1431,0.75293
1432,0.84269
1433,0.84138
1434,0.84007
1435,0.83393
1436,0.82985
1437,0.83329
1438,0.83512
1439,0.78221
1440,0.78265
1441,0.78107
1442,0.77477
1443,0.77132
1444,0.82663
1445,0.83114
1446,0.83618
1447,0.84363
1448,0.85056
1449,0.85471
1450,0.85797
1451,0.80782
1452,0.80935
1453,0.81109
1454,0.81252
1455,0.81353
1456,0.86704
1457,0.8683
1458,0.86919
1459,0.86435
1460,0.85673
1461,0.84839
1462,0.83944
1463,0.8302
1464,0.83032
1465,0.83388
1466,0.83343
1467,0.83302
1468,0.83097
1469,0.82386
1470,0.81801
1471,0.82
1472,0.82074
1473,0.81926
1474,0.81911
1475,0.76224
1476,0.75503
1477,0.74997
1478,0.7457
1479,0.74287
1480,0.80017
1481,0.80566
1482,0.80517
1483,0.80655
1484,0.8051
1485,0.79783
1486,0.79123
1487,0.79397
1488,0.79558
1489,0.7925
1490,0.7883
1491,0.78125
1492,0.76915
1493,0.76316
1494,0.76671
1495,0.76963
1496,0.7687
1497,0.76944
1498,0.76522
1499,0.75679
1500,0.7527
1501,0.75698
1502,0.76255
1503,0.77027
1504,0.77975
1505,0.7877
1506,0.79307
1507,0.79741
1508,0.80109
1509,0.80402
1510,0.80654
1511,0.80861
1512,0.81053
1513,0.81252
1514,0.81439
1515,0.81621
1516,0.80897
1517,0.79827
1518,0.78652
1519,0.77423
1520,0.761
1521,0.75544
1522,0.75171
1523,0.74754
1524,0.74391
1525,0.74121
1526,0.73954
1527,0.7378
1528,0.74233
1529,0.74665
1530,0.7478
1531,0.7488
1532,0.75028
1533,0.68902
1534,0.68373
1535,0.681
1536,0.6778
1537,0.68594
1538,0.74472
1539,0.74408
1540,0.74245
1541,0.74044
1542,0.72764
1543,0.72179
1544,0.7197
1545,0.72077
1546,0.7222
1547,0.72426
1548,0.72574
1549,0.72435
1550,0.71989
1551,0.71667
1552,0.71306
1553,0.71052
1554,0.71005
1555,0.7099
1556,0.70806
1557,0.70603
1558,0.70353
1559,0.70191
1560,0.69971
1561,0.69612
1562,0.69416
1563,0.69227
1564,0.68954
1565,0.68789
1566,0.68816
1567,0.68705
1568,0.68387
1569,0.68077
1570,0.67773
1571,0.67458
1572,0.67079
1573,0.66893
1574,0.6673
1575,0.66605
1576,0.60777
1577,0.60714
1578,0.54922
1579,0.54826
1580,0.54783
1581,0.60619
1582,0.60646
1583,0.66474
1584,0.60905
1585,0.60702
1586,0.60439
1587,0.61877
1588,0.62959
1589,0.69694
1590,0.70945
1591,0.71871
1592,0.71182
1593,0.70801
1594,0.70436
1595,0.70039
1596,0.69921
1597,0.6988
1598,0.69777
1599,0.69712
1600,0.69615
1601,0.6938
1602,0.68873
1603,0.68318
1604,0.67768
1605,0.67275
1606,0.66688
1607,0.66312
1608,0.66017
1609,0.65706
1610,0.65387
1611,0.65257
1612,0.65104
1613,0.64902
1614,0.64621
1615,0.64456
1616,0.64343
1617,0.64238
1618,0.64035
1619,0.639
1620,0.63744
1621,0.63545
1622,0.63364
1623,0.63382
1624,0.63485
1625,0.63547
1626,0.63633
1627,0.63691
1628,0.63648
1629,0.63504
1630,0.63429
1631,0.63329
1632,0.6329
1633,0.63345
1634,0.63521
1635,0.63672
1636,0.63841
1637,0.64194
1638,0.64244
1639,0.63965
1640,0.5856
1641,0.58211
1642,0.57611
1643,0.5706
1644,0.56827
1645,0.61774
1646,0.61638
1647,0.61335
1648,0.61253
1649,0.61111
1650,0.60864
1651,0.60419
1652,0.60229
1653,0.6015
1654,0.60016
1655,0.59806
1656,0.59707
1657,0.59605
1658,0.59386
1659,0.59178
1660,0.59067
1661,0.59055
1662,0.59544
1663,0.60083
1664,0.60384
1665,0.60859
1666,0.61368
1667,0.6126
1668,0.61069
1669,0.61227
1670,0.61274
1671,0.61225
1672,0.6119
1673,0.56164
1674,0.55946
1675,0.55622
1676,0.55267
1677,0.55072
1678,0.60113
1679,0.60429
1680,0.60699
1681,0.60891
1682,0.60715
1683,0.60066
1684,0.5919
1685,0.58111
1686,0.57245
1687,0.56441
1688,0.55999
