5.9844,0
0.11719,0
0.42188,0
3.6953,0
0.29688,0
2.7813,0
2.8281,0
0.070313,0
0.65625,0
3.167,0
0.11719,0
0.125,0
4.2891,0
0.79688,0
0.40625,0
0.17188,0
0.28906,0
5.6094,0
0.71094,0
0.40625,0
0.75,0
0.20313,0
0.41406,0
0.10156,0
0.0625,0
0.19531,0
0.125,0
0.28125,0
0.5625,0
3.167,0
0.078125,0
0.10938,0
0.14844,0
0.125,0
0.10156,0
0.15625,0
4.6328,0
0.14844,0
0.1875,0
0.125,0
3.9141,0
0.0625,0
0.13281,0
0.75,0
1.6563,0
0.25,0
0.40625,0
2.4453,0
1.9063,0
0.15625,0
0.27344,0
0.40625,0
2.7266,0
0.070313,0
0.53906,0
0.71094,0
0.125,0
0.38281,0
1.9922,0
0.30469,0
0.085938,0
2.0078,0
2.3047,0
0.21875,0
0.63281,0
2.2422,0
6.0313,0
1.4375,0
5.6719,0
0.085938,0
0.39063,0
0.28906,0
0.80469,0
0.42188,0
0.09375,0
0.14063,0
0.49219,0
1.8594,0
1.875,0
0.23438,0
0.28125,0
0.20313,0
0.125,0
0.09375,0
0.085938,0
0.11719,0
0.3125,0
2.0078,0
0.77344,0
0.14063,0
0.125,0
5.6484,0
1.0781,0
0.21875,0
0.125,0
0.13281,0
5.4531,0
0.125,0
0.054688,0
0.10938,0
3.0156,0
0.14844,0
5.8359,0
3.7031,0
3.4453,0
0.20313,0
0.75,0
0.55469,0
0.32813,0
0.42188,0
0.10938,0
0.40625,0
0.078125,0
0.10156,0
0.1875,0
0.16406,0
0.66406,0
0.26563,0
0.1875,0
0.09375,0
0.53125,0
3.167,0
0.29688,0
2.0781,0
0.10938,0
0.19531,0
4.7734,0
0.33594,0
4.9609,0
0.10938,0
2.1094,0
0.13281,0
0.10156,0
1.0078,0
1.9688,0
4.1016,0
2.5859,0
0.10156,0
0.32031,0
0.17188,0
0.10156,0
0.078125,0
1.4609,0
6.1172,0
2.1719,0
0.10938,0
1.625,0
0.48438,0
0.23438,0
1.5234,0
0.50781,0
0.28906,0
0.46875,0
0.14844,0
0.085938,0
0.10938,0
0.33594,0
4.8438,0
4.7969,0
0.078125,0
0.17188,0
1.2813,0
0.22656,0
0.1875,0
0.25781,0
0.14063,0
0.14844,0
0.11719,0
1.8984,0
0.47656,0
2.7578,0
0.17969,0
0.20313,0
5.7266,0
1.4375,0
0.35938,0
0.26563,0
0.20313,0
0.125,0
2.1641,0
0.22656,0
3.167,0
0.47656,0
5.1094,0
0.49219,0
1.1094,0
0.17969,0
0.23438,0
0.10938,0
0.36719,0
0.10938,0
1.0625,0
4.8359,0
0.17969,0
0.34375,0
0.17969,0
0.20313,0
0.09375,0
1.0313,0
0.125,0
2.6172,0
0.15625,0
4.8984,0
0.21094,0
4.9219,0
0.90625,0
4.3594,0
0.10938,0
0.17188,0
1.0156,0
0.054688,0
0.10938,0
0.10156,0
0.24219,0
0.49219,0
2.5313,0
0.44531,0
0.13281,0
0.24219,0
0.14844,0
0.0625,0
0.21875,0
0.66406,0
0.98438,0
3.1641,0
